Date,County,County_2020-10-23,County_2020-10-24,County_2020-10-25,County_2020-10-26,County_2020-10-27,County_2020-10-28,County_2020-10-29,County_2020-10-30,County_2020-10-31,County_2020-11-01,County_2020-11-02,County_2020-11-03,County_2020-11-04,County_2020-11-05,County_2020-11-06,County_2020-11-07,County_2020-11-08,County_2020-11-09,County_2020-11-10,County_2020-11-11,County_2020-11-12,County_2020-11-13,County_2020-11-14,State,State_2020-10-23,State_2020-10-24,State_2020-10-25,State_2020-10-26,State_2020-10-27,State_2020-10-28,State_2020-10-29,State_2020-10-30,State_2020-10-31,State_2020-11-01,State_2020-11-02,State_2020-11-03,State_2020-11-04,State_2020-11-05,State_2020-11-06,State_2020-11-07,State_2020-11-08,State_2020-11-09,State_2020-11-10,State_2020-11-11,State_2020-11-12,State_2020-11-13,State_2020-11-14,Status,Status_2020-10-23,Status_2020-10-24,Status_2020-10-25,Status_2020-10-26,Status_2020-10-27,Status_2020-10-28,Status_2020-10-29,Status_2020-10-30,Status_2020-10-31,Status_2020-11-01,Status_2020-11-02,Status_2020-11-03,Status_2020-11-04,Status_2020-11-05,Status_2020-11-06,Status_2020-11-07,Status_2020-11-08,Status_2020-11-09,Status_2020-11-10,Status_2020-11-11,Status_2020-11-12,Status_2020-11-13,Status_2020-11-14,University,University_2020-10-23,University_2020-10-24,University_2020-10-25,University_2020-10-26,University_2020-10-27,University_2020-10-28,University_2020-10-29,University_2020-10-30,University_2020-10-31,University_2020-11-01,University_2020-11-02,University_2020-11-03,University_2020-11-04,University_2020-11-05,University_2020-11-06,University_2020-11-07,University_2020-11-08,University_2020-11-09,University_2020-11-10,University_2020-11-11,University_2020-11-12,University_2020-11-13,University_2020-11-14
2020-10-19,31.714285714285715,31.714285714285715,31.714285714285715,31.714285714285715,31.714285714285715,31.714285714285715,31.714285714285715,31.714285714285715,31.714285714285715,31.714285714285715,31.71428571428571,31.714285714285715,31.714285714285715,31.714285714285715,31.714285714285715,31.714285714285715,31.714285714285715,31.714285714285715,31.714285714285715,31.714285714285715,31.71428571428571,31.714285714285715,31.714285714285715,31.714285714285715,3647.857142857143,3647.857142857143,3647.8571428571418,3647.8571428571418,3647.857142857143,3647.857142857143,3647.857142857143,3647.8571428571418,3647.857142857143,3647.8571428571418,3647.857142857143,3647.8571428571418,3647.857142857143,3647.857142857143,3647.857142857143,3647.857142857143,3647.857142857143,3647.857142857143,3647.857142857143,3647.857142857143,3647.857142857143,3647.857142857143,3647.8571428571418,3647.857142857143,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,9.857142857142858,9.857142857142858,9.857142857142858,9.857142857142858,9.857142857142858,9.857142857142858,9.857142857142858,9.857142857142858,9.857142857142858,9.857142857142858,9.857142857142858,9.857142857142858,9.857142857142858,9.857142857142858,9.857142857142858,9.857142857142858,9.857142857142858,9.857142857142858,9.857142857142858,9.857142857142858,9.857142857142858,9.857142857142858,9.857142857142858,9.857142857142858
2020-10-20,33.42857142857143,33.42857142857143,33.42857142857143,33.42857142857143,33.42857142857143,33.42857142857143,33.42857142857143,33.42857142857143,33.42857142857143,33.42857142857143,33.42857142857143,33.42857142857143,33.42857142857143,33.42857142857143,33.42857142857143,33.42857142857143,33.42857142857143,33.42857142857143,33.42857142857143,33.42857142857143,33.42857142857143,33.42857142857143,33.42857142857143,33.42857142857143,3768.4285714285716,3768.4285714285716,3768.4285714285716,3768.4285714285716,3768.4285714285716,3768.4285714285716,3768.4285714285716,3768.4285714285716,3768.4285714285716,3768.4285714285716,3768.4285714285716,3768.428571428571,3768.4285714285716,3768.428571428571,3768.4285714285716,3768.4285714285716,3768.4285714285716,3768.4285714285716,3768.4285714285716,3768.4285714285716,3768.4285714285716,3768.4285714285716,3768.4285714285716,3768.4285714285716,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,10.428571428571429,10.428571428571429,10.428571428571429,10.428571428571429,10.428571428571429,10.428571428571429,10.428571428571429,10.428571428571429,10.428571428571429,10.428571428571429,10.428571428571429,10.428571428571429,10.428571428571429,10.428571428571429,10.428571428571429,10.428571428571429,10.428571428571429,10.428571428571429,10.428571428571429,10.428571428571429,10.428571428571429,10.428571428571429,10.428571428571429,10.428571428571429
2020-10-21,30.285714285714285,30.285714285714285,30.285714285714285,30.285714285714285,30.285714285714285,30.285714285714285,30.285714285714285,30.285714285714285,30.285714285714285,30.28571428571429,30.285714285714285,30.285714285714285,30.285714285714285,30.285714285714285,30.285714285714285,30.285714285714285,30.28571428571429,30.285714285714285,30.285714285714285,30.285714285714285,30.285714285714285,30.285714285714285,30.285714285714285,30.285714285714285,3981.142857142857,3981.142857142857,3981.1428571428582,3981.142857142857,3981.142857142857,3981.142857142857,3981.142857142857,3981.1428571428582,3981.142857142857,3981.142857142857,3981.1428571428582,3981.142857142857,3981.142857142857,3981.142857142857,3981.142857142857,3981.1428571428582,3981.142857142857,3981.142857142857,3981.142857142857,3981.142857142857,3981.142857142857,3981.142857142857,3981.142857142857,3981.142857142857,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,11.714285714285715,11.714285714285715,11.714285714285715,11.714285714285715,11.714285714285715,11.714285714285715,11.714285714285715,11.714285714285715,11.714285714285715,11.714285714285715,11.714285714285715,11.714285714285715,11.714285714285715,11.714285714285715,11.714285714285715,11.714285714285715,11.714285714285715,11.714285714285715,11.714285714285715,11.714285714285715,11.714285714285715,11.714285714285715,11.714285714285715,11.714285714285715
2020-10-22,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,4107.857142857143,4107.857142857143,4107.857142857143,4107.857142857143,4107.857142857143,4107.857142857143,4107.857142857143,4107.857142857143,4107.857142857143,4107.857142857143,4107.857142857143,4107.857142857143,4107.857142857143,4107.857142857143,4107.857142857143,4107.857142857143,4107.857142857143,4107.857142857143,4107.857142857143,4107.857142857143,4107.857142857143,4107.857142857143,4107.857142857143,4107.857142857143,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,13.714285714285715,13.714285714285715,13.714285714285715,13.714285714285712,13.714285714285715,13.714285714285715,13.714285714285715,13.714285714285715,13.714285714285715,13.714285714285712,13.714285714285715,13.714285714285715,13.714285714285715,13.714285714285715,13.714285714285715,13.714285714285715,13.714285714285715,13.714285714285715,13.714285714285715,13.714285714285715,13.714285714285715,13.714285714285715,13.714285714285715,13.714285714285715
2020-10-23,34.285714285714285,34.285714285714285,34.285714285714285,34.285714285714285,34.285714285714285,34.285714285714285,34.285714285714285,34.285714285714285,34.285714285714285,34.285714285714285,34.285714285714285,34.285714285714285,34.285714285714285,34.285714285714285,34.285714285714285,34.285714285714285,34.285714285714285,34.285714285714285,34.285714285714285,34.285714285714285,34.285714285714285,34.285714285714285,34.285714285714285,34.285714285714285,4090.571428571429,4090.571428571429,4090.571428571429,4090.571428571429,4090.5714285714284,4090.5714285714284,4090.571428571429,4090.571428571429,4090.571428571429,4090.571428571429,4090.571428571429,4090.571428571429,4090.571428571429,4090.571428571429,4090.5714285714284,4090.571428571429,4090.5714285714284,4090.571428571429,4090.571428571429,4090.571428571429,4090.571428571429,4090.571428571429,4090.571428571429,4090.571428571429,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,15.571428571428573,15.571428571428573,15.571428571428573,15.571428571428573,15.571428571428571,15.571428571428573,15.571428571428573,15.571428571428571,15.571428571428573,15.571428571428571,15.571428571428573,15.571428571428571,15.571428571428573,15.571428571428573,15.571428571428573,15.571428571428573,15.571428571428573,15.571428571428573,15.571428571428573,15.571428571428573,15.571428571428573,15.571428571428573,15.571428571428571,15.571428571428573
2020-10-24,39.67889414951728,39.67889414951728,41.714285714285715,41.714285714285715,41.714285714285715,41.714285714285715,41.714285714285715,41.714285714285715,41.714285714285715,41.714285714285715,41.714285714285715,41.714285714285715,41.714285714285715,41.714285714285715,41.714285714285715,41.714285714285715,41.714285714285715,41.714285714285715,41.714285714285715,41.714285714285715,41.714285714285715,41.714285714285715,41.714285714285715,41.714285714285715,4043.4099412034307,4043.4099412034307,4443.0,4443.0,4443.0,4443.0,4443.0,4443.0,4443.0,4443.0,4443.0,4443.0,4443.0,4443.0,4443.0,4443.0,4443.0,4443.0,4443.0,4443.0,4443.0,4443.0,4443.0,4443.0,Predicted,Predicted,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,19.748414080148553,19.748414080148553,17.428571428571427,17.428571428571427,17.428571428571427,17.428571428571427,17.428571428571427,17.428571428571427,17.428571428571427,17.428571428571427,17.428571428571427,17.428571428571427,17.428571428571427,17.428571428571427,17.428571428571427,17.428571428571427,17.428571428571427,17.428571428571427,17.428571428571427,17.428571428571427,17.428571428571427,17.428571428571427,17.428571428571427,17.428571428571427
2020-10-25,43.83442194393479,43.83442194393479,38.302596443120656,41.714285714285715,41.714285714285715,41.714285714285715,41.714285714285715,41.714285714285715,41.714285714285715,41.714285714285715,41.714285714285715,41.714285714285715,41.714285714285715,41.714285714285715,41.714285714285715,41.714285714285715,41.714285714285715,41.714285714285715,41.714285714285715,41.714285714285715,41.714285714285715,41.714285714285715,41.714285714285715,41.714285714285715,4135.945450669029,4135.945450669029,4547.8751938163,4413.714285714285,4413.714285714285,4413.714285714285,4413.714285714285,4413.714285714285,4413.714285714285,4413.714285714285,4413.714285714285,4413.714285714285,4413.714285714285,4413.714285714285,4413.714285714285,4413.714285714285,4413.714285714285,4413.714285714285,4413.714285714285,4413.714285714285,4413.714285714285,4413.714285714285,4413.714285714285,4413.714285714285,Predicted,Predicted,Predicted,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,21.648613973971557,21.648613973971557,16.92823199593507,19.857142857142858,19.857142857142858,19.857142857142858,19.857142857142858,19.857142857142858,19.857142857142858,19.857142857142858,19.857142857142858,19.857142857142858,19.857142857142858,19.857142857142858,19.857142857142858,19.857142857142858,19.857142857142858,19.857142857142858,19.857142857142858,19.857142857142858,19.857142857142858,19.857142857142858,19.857142857142858,19.857142857142858
2020-10-26,49.50423535704532,49.50423535704532,39.40325438439198,40.679066411227204,42.42857142857143,42.42857142857143,42.42857142857143,42.42857142857143,42.428571428571416,42.42857142857143,42.42857142857143,42.42857142857143,42.42857142857143,42.42857142857143,42.42857142857143,42.42857142857143,42.42857142857143,42.42857142857143,42.42857142857143,42.42857142857143,42.42857142857143,42.42857142857143,42.42857142857143,42.42857142857143,4232.457800480978,4232.457800480978,4713.774741057823,4585.886247911051,4635.857142857143,4635.857142857143,4635.857142857143,4635.857142857143,4635.857142857143,4635.857142857143,4635.857142857143,4635.857142857143,4635.857142857143,4635.857142857143,4635.857142857143,4635.857142857143,4635.857142857143,4635.857142857143,4635.857142857143,4635.857142857143,4635.857142857143,4635.857142857143,4635.857142857143,4635.857142857143,Predicted,Predicted,Predicted,Predicted,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,23.29194229256049,23.29194229256049,17.918000885901503,15.760025989051664,27.857142857142854,27.857142857142854,27.857142857142854,27.857142857142854,27.857142857142854,27.857142857142854,27.857142857142854,27.857142857142854,27.857142857142854,27.857142857142858,27.857142857142854,27.857142857142854,27.857142857142858,27.857142857142854,27.857142857142854,27.857142857142854,27.857142857142854,27.857142857142854,27.857142857142854,27.857142857142854
2020-10-27,56.68620421013303,56.68620421013303,41.079035197585696,42.27195085178077,48.473060487168894,47.28571428571429,47.28571428571429,47.28571428571429,47.28571428571429,47.28571428571429,47.28571428571429,47.28571428571429,47.28571428571429,47.28571428571429,47.28571428571429,47.28571428571429,47.28571428571429,47.28571428571429,47.28571428571429,47.28571428571429,47.28571428571429,47.28571428571429,47.28571428571429,47.28571428571429,4346.804353962958,4346.804353962958,4900.879958512644,4736.017517576863,4598.249593525332,4669.428571428572,4669.428571428572,4669.428571428572,4669.428571428572,4669.428571428572,4669.428571428572,4669.428571428572,4669.428571428572,4669.428571428572,4669.428571428572,4669.428571428572,4669.428571428572,4669.428571428572,4669.428571428572,4669.428571428572,4669.428571428572,4669.428571428572,4669.428571428572,4669.428571428572,Predicted,Predicted,Predicted,Predicted,Predicted,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,24.55314843760768,24.55314843760768,18.725204436334515,15.863768466306084,21.430103500237912,30.42857142857143,30.42857142857143,30.42857142857143,30.42857142857143,30.42857142857143,30.42857142857143,30.42857142857143,30.42857142857143,30.428571428571423,30.42857142857143,30.42857142857143,30.42857142857143,30.428571428571423,30.42857142857143,30.42857142857143,30.42857142857143,30.42857142857143,30.428571428571423,30.42857142857143
2020-10-28,65.43943521153966,65.43943521153966,42.6727066693025,43.521902307130745,51.53524566898496,51.62021482385576,49.14285714285714,49.14285714285714,49.14285714285714,49.14285714285715,49.14285714285715,49.14285714285714,49.14285714285714,49.14285714285714,49.14285714285715,49.14285714285715,49.14285714285714,49.14285714285714,49.14285714285714,49.14285714285714,49.14285714285714,49.14285714285714,49.14285714285714,49.14285714285714,4487.298281962067,4487.298281962067,5093.792590837241,4881.400749433889,4710.637609399322,5108.485280657155,4918.142857142857,4918.142857142857,4918.142857142857,4918.142857142857,4918.142857142857,4918.142857142857,4918.142857142857,4918.142857142857,4918.142857142857,4918.142857142857,4918.142857142857,4918.142857142857,4918.142857142857,4918.142857142857,4918.142857142857,4918.142857142857,4918.142857142857,4918.142857142857,Predicted,Predicted,Predicted,Predicted,Predicted,Predicted,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,25.189339533989948,25.189339533989948,19.477130992541,15.948505577357063,22.080417815258976,31.685529284488037,32.42857142857143,32.42857142857143,32.42857142857143,32.42857142857143,32.42857142857143,32.42857142857143,32.42857142857143,32.42857142857143,32.42857142857143,32.42857142857143,32.42857142857143,32.42857142857143,32.42857142857143,32.42857142857143,32.42857142857143,32.42857142857143,32.42857142857143,32.42857142857143
2020-10-29,76.59617952382095,76.59617952382095,44.03706066884293,44.54441527437687,54.30715157856525,54.759969985033294,52.73026700912669,48.28571428571429,48.28571428571429,48.28571428571429,48.28571428571429,48.28571428571429,48.28571428571429,48.28571428571429,48.28571428571429,48.28571428571429,48.28571428571429,48.28571428571429,48.28571428571429,48.28571428571429,48.28571428571429,48.28571428571429,48.28571428571429,48.28571428571429,4665.4442047793655,4665.4442047793655,5293.419130231925,5024.2949146543015,4819.845309455942,5277.673073227235,4987.180702726533,5121.428571428572,5121.428571428572,5121.428571428572,5121.428571428572,5121.428571428572,5121.428571428572,5121.428571428572,5121.428571428572,5121.428571428572,5121.428571428572,5121.428571428572,5121.428571428572,5121.428571428573,5121.428571428572,5121.428571428573,5121.428571428572,5121.428571428572,Predicted,Predicted,Predicted,Predicted,Predicted,Predicted,Predicted,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,25.244245756610304,25.244245756610304,20.425100940235325,16.07618184566028,22.304430988507185,33.49841906620276,28.00790779172113,33.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0
2020-10-30,88.43275450043633,88.43275450043633,45.39472001326579,45.43029464952338,56.65906830680007,57.603146201129654,55.02940699824581,51.17972165241875,56.00000000000001,56.0,56.0,56.0,55.99999999999999,56.0,56.0,55.99999999999999,56.00000000000001,55.99999999999999,56.0,56.00000000000001,56.0,56.0,56.0,56.0,4903.078421160204,4903.078421160204,5497.7400497694225,5166.598056729826,4912.592488007758,5436.424522650443,5120.695727375696,5129.235291469938,5609.714285714284,5609.714285714284,5609.714285714284,5609.714285714284,5609.714285714284,5609.714285714284,5609.714285714284,5609.714285714284,5609.714285714284,5609.714285714284,5609.714285714284,5609.714285714284,5609.714285714284,5609.714285714284,5609.7142857142835,5609.714285714284,Predicted,Predicted,Predicted,Predicted,Predicted,Predicted,Predicted,Predicted,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,23.656836951445445,23.656836951445445,21.456351160890247,16.31833892219686,22.413888349831165,35.259920852450904,29.90004462583264,36.127905678540024,35.42857142857143,35.42857142857143,35.42857142857143,35.42857142857143,35.42857142857143,35.42857142857143,35.42857142857143,35.42857142857143,35.42857142857143,35.42857142857143,35.42857142857143,35.42857142857143,35.42857142857143,35.42857142857143,35.42857142857143,35.42857142857143
2020-10-31,98.46543617018348,98.46543617018348,46.705758188000104,46.2291351008305,58.34274953053762,59.5777650135929,56.979957748909186,53.16838929372914,56.97474419924001,59.28571428571429,59.28571428571429,59.28571428571429,59.28571428571429,59.28571428571429,59.28571428571429,59.28571428571429,59.28571428571429,59.28571428571429,59.285714285714285,59.28571428571429,59.28571428571429,59.28571428571429,59.28571428571429,59.28571428571429,5193.413021172763,5193.413021172763,5698.311329980465,5302.154877896563,4996.269162309237,5571.434175159046,5239.5577961396975,5230.7739881723355,5538.71712572432,5855.571428571428,5855.571428571428,5855.571428571428,5855.571428571428,5855.571428571428,5855.571428571428,5855.571428571428,5855.571428571428,5855.571428571428,5855.571428571428,5855.571428571428,5855.571428571428,5855.571428571428,5855.571428571428,5855.571428571428,Predicted,Predicted,Predicted,Predicted,Predicted,Predicted,Predicted,Predicted,Predicted,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,20.61083923664209,20.61083923664209,22.452142092268886,16.587541733544395,22.25108340113124,36.64986396114914,31.4811756441913,38.637522051223606,40.12407635876319,34.57142857142857,34.57142857142857,34.57142857142857,34.57142857142857,34.57142857142857,34.57142857142857,34.57142857142857,34.57142857142857,34.57142857142857,34.57142857142857,34.57142857142857,34.57142857142857,34.57142857142857,34.57142857142857,34.57142857142857
2020-11-01,108.63851640082079,108.63851640082079,48.471995769786865,46.991458737464725,59.452971443979216,61.28330182354848,58.76727045956845,54.91970132733261,59.53351510749238,61.1741383862327,71.0,71.0,71.0,71.0,71.0,71.0,71.0,71.0,71.0,71.0,71.0,71.0,71.0,71.0,5531.041310309314,5531.041310309314,5924.321127247318,5430.442700197087,5087.182477404065,5709.633465633073,5365.390111306821,5319.718511709436,5725.9522038572595,6004.898264106832,6262.285714285716,6262.285714285716,6262.285714285716,6262.285714285716,6262.285714285716,6262.285714285716,6262.285714285716,6262.285714285716,6262.285714285716,6262.285714285716,6262.285714285716,6262.285714285716,6262.285714285716,6262.285714285716,Predicted,Predicted,Predicted,Predicted,Predicted,Predicted,Predicted,Predicted,Predicted,Predicted,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,17.581253690872064,17.581253690872064,23.335511101722478,16.81765714605445,21.825337536156436,37.60980980949274,32.76418368305048,40.79539821935725,43.06377288514368,38.46742680705821,33.714285714285715,33.714285714285715,33.714285714285715,33.714285714285715,33.714285714285715,33.714285714285715,33.714285714285715,33.714285714285715,33.714285714285715,33.714285714285715,33.714285714285715,33.714285714285715,33.714285714285715,33.714285714285715
2020-11-02,112.61957657734877,112.61957657734877,50.24082857502074,47.70190189188793,60.102390669346455,62.522136095163134,60.11576218947557,56.63974621605642,61.55074313268642,63.87264509391555,72.25497051625048,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,5934.597537110822,5934.597537110822,6152.3453516259715,5556.5717909337145,5155.342843642491,5808.218567454303,5458.982863655873,5391.010972649036,5888.074434865987,6248.398203519948,6534.923552066191,6475.428571428572,6475.428571428572,6475.428571428572,6475.428571428572,6475.428571428572,6475.428571428572,6475.428571428572,6475.428571428572,6475.428571428572,6475.428571428572,6475.428571428572,6475.428571428572,6475.428571428572,Predicted,Predicted,Predicted,Predicted,Predicted,Predicted,Predicted,Predicted,Predicted,Predicted,Predicted,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,12.911927975653727,12.911927975653727,24.34995621046781,17.204359839047488,21.76524459767695,39.01809583249052,33.988246639313246,43.64225513027873,45.89425096322702,39.84291630321296,32.13035970334146,34.857142857142854,34.857142857142854,34.857142857142854,34.857142857142854,34.857142857142854,34.857142857142854,34.857142857142854,34.857142857142854,34.857142857142854,34.857142857142854,34.857142857142854,34.857142857142854,34.857142857142854
2020-11-03,112.95341192858068,112.95341192858068,52.019717290784904,48.448754127949464,60.290808692767584,63.807448514756544,61.096722976773634,58.56286380578308,63.32144431578095,66.43181466932226,77.90854570585358,76.40168356716967,66.57142857142857,66.57142857142857,66.57142857142857,66.57142857142857,66.57142857142857,66.57142857142857,66.57142857142857,66.57142857142857,66.57142857142857,66.57142857142857,66.57142857142857,66.57142857142857,6405.192286078553,6405.192286078553,6390.159309281811,5684.424156754139,5207.009750697914,5879.790997878701,5534.014370706858,5454.567084127722,6048.5705252846765,6492.889114010255,6948.398062771663,6933.059234986225,6837.714285714284,6837.714285714284,6837.714285714284,6837.714285714284,6837.714285714284,6837.714285714284,6837.714285714284,6837.714285714284,6837.714285714284,6837.714285714286,6837.714285714284,6837.714285714286,Predicted,Predicted,Predicted,Predicted,Predicted,Predicted,Predicted,Predicted,Predicted,Predicted,Predicted,Predicted,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,7.723429756451473,7.723429756451473,25.579091026394835,17.708700932174178,22.103546986886688,40.86194303828695,35.30492897190048,46.83870131873084,48.745935453073386,41.41609129402485,31.380504252062998,34.77905180241408,35.42857142857143,35.42857142857143,35.42857142857143,35.42857142857143,35.42857142857143,35.42857142857143,35.42857142857143,35.42857142857143,35.42857142857143,35.42857142857143,35.42857142857143,35.42857142857143
2020-11-04,111.55425717853744,111.55425717853744,53.67940679008295,49.266466596485564,60.1144763829198,64.98060361036663,61.94584602230026,60.27937482773372,65.23381488231054,68.92469270903338,83.19400165381589,80.54123041683562,69.25667589011965,61.42857142857143,61.42857142857142,61.42857142857143,61.42857142857143,61.42857142857143,61.42857142857143,61.42857142857143,61.42857142857143,61.42857142857142,61.42857142857143,61.42857142857143,6899.56327112092,6899.56327112092,6632.003396115118,5808.485642843484,5248.1429221017215,5933.931227461824,5600.214673620036,5504.643322208335,6215.967200159088,6739.241666675928,7352.4507762335925,7283.364125034659,6831.914062874008,7040.285714285716,7040.285714285716,7040.285714285716,7040.285714285716,7040.285714285716,7040.285714285716,7040.285714285716,7040.2857142857165,7040.285714285716,7040.285714285716,7040.2857142857165,Predicted,Predicted,Predicted,Predicted,Predicted,Predicted,Predicted,Predicted,Predicted,Predicted,Predicted,Predicted,Predicted,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,2.8832643899705253,2.8832643899705253,26.868285878317558,18.230950262115226,22.62992730656197,42.29775450364285,36.64380493227117,49.875558904253786,51.824971067403595,43.20378432331437,30.851644150273728,34.47429288055063,32.04509426925287,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0
2020-11-05,105.65927513360992,105.65927513360992,55.060701702608206,50.15131079769126,59.78643220984275,66.28721493038587,62.36011240494248,62.03896187716981,66.54690080070178,71.34288322535672,87.49295999810649,84.07215891443842,69.3773546225138,53.771776930948384,74.14285714285714,74.14285714285714,74.14285714285714,74.14285714285714,74.14285714285714,74.14285714285714,74.14285714285714,74.14285714285714,74.14285714285714,74.14285714285714,7403.569714733545,7403.569714733545,6872.810307976623,5933.02163980576,5266.645246951142,5948.98887471972,5637.213030824674,5536.121991333625,6372.812427602529,6977.903291307755,7675.290262394751,7615.558069361808,7065.852050769972,6852.128930081617,7533.285714285716,7533.285714285716,7533.285714285716,7533.285714285716,7533.285714285716,7533.285714285716,7533.285714285716,7533.285714285716,7533.285714285716,7533.285714285716,Predicted,Predicted,Predicted,Predicted,Predicted,Predicted,Predicted,Predicted,Predicted,Predicted,Predicted,Predicted,Predicted,Predicted,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,-1.9345641982623023,-1.9345641982623023,28.35399110509613,18.799395507853717,23.50729461980237,43.79585090182728,37.96974412676121,53.146616169149134,54.2181730626443,45.331289736291964,31.185505142472586,34.365726705136424,32.04608395004413,45.02044841693471,46.714285714285715,46.714285714285715,46.714285714285715,46.714285714285715,46.714285714285715,46.714285714285715,46.714285714285715,46.714285714285715,46.714285714285715,46.714285714285715
2020-11-06,101.8964225513243,101.8964225513243,56.53901804554082,51.11558703368697,59.430180160893315,67.58053653936985,62.711732896206826,63.52801993883048,67.98370136389735,73.73272280303618,92.01119035348849,87.68180209425054,69.81926793479218,48.4180791035769,71.17988715374305,93.0,93.0,93.0,93.0,93.0,93.0,93.0,93.0,93.0,7804.438339513448,7804.438339513448,7128.734347853703,6056.034515447514,5278.692119577063,5947.021523425619,5671.3917867082055,5557.017824237027,6542.38667549553,7216.888222133206,8042.490129558998,7971.897812339807,7308.690489307505,6740.602301949539,7694.507406933477,7986.428571428572,7986.428571428572,7986.428571428572,7986.428571428572,7986.428571428572,7986.428571428573,7986.428571428572,7986.428571428573,7986.428571428572,Predicted,Predicted,Predicted,Predicted,Predicted,Predicted,Predicted,Predicted,Predicted,Predicted,Predicted,Predicted,Predicted,Predicted,Predicted,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,-4.7409571273257205,-4.7409571273257205,29.834098820797035,19.32035724548448,24.508507588897942,44.59537295563205,39.29153391228317,55.911731489647714,56.73765569595357,47.67161231604997,31.453888768104008,34.786626936387464,32.634646469755914,49.03690980899002,52.140881742081405,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0
